customerID,churn_probability,risk_segment,MonthlyCharges,TotalCharges,Churn
0988-JRWWP,0.43568105,Medium Risk,54.2,140.4,No
5075-JSDKI,0.06310374,Low Risk,24.45,1493.1,No
7908-QCBCA,0.4976609,Medium Risk,69.4,69.4,Yes
8644-XYTSV,0.33259335,Medium Risk,40.15,1626.05,No
6711-FLDFB,0.4810321,Medium Risk,74.9,541.15,Yes
3873-WOSBC,0.08324615,Low Risk,25.6,1784.9,No
7465-ZZRVX,0.5869429,High Risk,70.35,70.35,No
7975-JMZNT,0.060632933,Low Risk,91.7,6075.9,No
7251-XFOIL,0.28832132,Low Risk,89.2,5500.6,No
4116-IQRFR,0.27819896,Low Risk,24.1,73.1,No
3714-JTVOV,0.24328057,Low Risk,74.15,3229.4,Yes
8259-DZLIZ,0.15021013,Low Risk,53.85,3399.85,No
0442-ZXKVS,0.39253235,Medium Risk,115.6,6431.05,No
7853-WNZSY,0.44093674,Medium Risk,19.75,19.75,No
3120-FAZKD,0.054520704,Low Risk,24.05,1230.9,No
8606-OEGQZ,0.05114017,Low Risk,25.3,454.65,No
0225-ZORZP,0.47559103,Medium Risk,84.3,235.05,No
4702-IOQDC,0.5495367,High Risk,70.1,70.1,Yes
9489-JMTTN,0.042536728,Low Risk,89.75,6595.9,No
0575-CUQOV,0.28362483,Low Risk,97.95,5867.0,No
0967-BMLBD,0.24709971,Low Risk,20.0,196.35,No
6178-KFNHS,0.25434077,Low Risk,78.3,909.25,Yes
2830-LEWOA,0.26134259,Low Risk,103.9,6449.15,No
5006-MXVRN,0.042805936,Low Risk,20.7,762.45,No
1264-BYWMS,0.5638974,High Risk,96.8,5283.95,Yes
9658-WYUFB,0.2429515,Low Risk,94.4,1617.5,Yes
8327-WKMIE,0.24246028,Low Risk,20.15,785.75,No
6917-FIJHC,0.03484474,Low Risk,26.0,1776.0,No
5329-KRDTM,0.056443796,Low Risk,77.35,5396.25,No
7797-EJMDP,0.28676254,Low Risk,66.05,574.5,No
3530-VWVGU,0.31440747,Medium Risk,19.9,400.3,No
2013-SGDXK,0.48544386,Medium Risk,84.3,84.3,Yes
6368-NWMCE,0.28959265,Low Risk,68.15,2656.3,No
3633-CDBUW,0.42679748,Medium Risk,80.85,1445.95,No
0707-HOVVN,0.036108106,Low Risk,75.5,5212.65,No
8580-QVLOC,0.042188067,Low Risk,92.45,6440.25,Yes
3956-MGXOG,0.43429437,Medium Risk,80.6,2244.95,No
9274-UARKJ,0.4138909,Medium Risk,83.2,1130.0,No
4077-HWUYD,0.076464795,Low Risk,87.55,6463.15,No
2012-NWRPA,0.51508015,High Risk,99.55,1131.2,Yes
8808-ELEHO,0.44409496,Medium Risk,81.25,585.95,Yes
0103-CSITQ,0.2740716,Low Risk,109.4,6252.7,No
3506-LCJDC,0.45734814,Medium Risk,19.95,19.95,Yes
8671-KKKOS,0.34719175,Medium Risk,45.55,2062.15,No
7305-ZWMAJ,0.24533956,Low Risk,20.7,587.1,No
9518-XXBXE,0.2598515,Low Risk,75.3,720.45,No
3934-HXCFZ,0.26226935,Low Risk,99.25,2186.4,Yes
6578-KRMAW,0.16373086,Low Risk,93.4,2979.3,No
4860-IJUDE,0.31987628,Medium Risk,73.75,956.65,No
7666-WKRON,0.02990802,Low Risk,80.45,3201.55,Yes
9688-YGXVR,0.3328755,Medium Risk,88.15,3973.2,No
0423-UDIJQ,0.3262599,Medium Risk,49.2,447.9,No
1945-XISKS,0.028357072,Low Risk,19.65,1335.2,No
4910-AQFFX,0.49996632,Medium Risk,79.35,661.25,Yes
2154-KVJFF,0.41799697,Medium Risk,79.75,1111.85,Yes
5360-LJCNJ,0.05310125,Low Risk,105.15,7555.0,No
2607-FBDFF,0.3663309,Medium Risk,49.0,49.0,No
9647-ERGBE,0.4683404,Medium Risk,100.05,3046.15,Yes
3428-XZMAZ,0.5869429,High Risk,69.35,69.35,Yes
1100-DDVRV,0.43801317,Medium Risk,49.8,836.35,No
0378-TOVMS,0.38255978,Medium Risk,85.8,272.2,Yes
4355-HBJHH,0.05707136,Low Risk,79.7,5293.4,Yes
6728-WYQBC,0.45734814,Medium Risk,20.95,20.95,No
9058-CBREO,0.34669894,Medium Risk,50.55,50.55,Yes
9029-FEGVJ,0.3473123,Medium Risk,79.3,2570.0,No
7216-KAOID,0.2178964,Low Risk,19.5,798.2,No
0318-QUUOB,0.6095753,High Risk,80.55,80.55,Yes
6145-NNPNO,0.39283594,Medium Risk,44.15,44.15,No
5520-FVEWJ,0.41799337,Medium Risk,84.5,916.9,Yes
5339-TJFEK,0.28399673,Low Risk,105.5,6487.2,No
5572-ZDXHY,0.3466107,Medium Risk,84.3,1855.65,Yes
2074-GUHPQ,0.38335302,Medium Risk,92.7,1556.85,No
4625-XMOYM,0.09708124,Low Risk,26.25,1988.05,No
5827-MWCZK,0.36009657,Medium Risk,96.95,5432.2,No
1385-TQOZW,0.3624382,Medium Risk,20.45,147.55,No
5914-XRFQB,0.041799303,Low Risk,115.8,8424.9,No
4329-YPDDQ,0.21697034,Low Risk,108.2,2203.7,No
4804-NCPET,0.035332546,Low Risk,20.2,387.4,No
3750-CKVKH,0.52692014,High Risk,67.75,116.65,Yes
5944-UGLLK,0.3986544,Medium Risk,54.9,3045.75,No
8063-GBATB,0.48803845,Medium Risk,85.25,2287.25,Yes
7787-BNTZM,0.37036762,Medium Risk,20.15,130.5,No
2252-ISRNH,0.5514938,High Risk,90.35,767.9,No
9415-TPKRV,0.36745626,Medium Risk,55.75,446.8,No
5322-TEUJK,0.047541644,Low Risk,114.6,8100.25,No
4547-KQRTM,0.44955552,Medium Risk,80.05,830.7,Yes
4877-EVATK,0.4145267,Medium Risk,20.0,20.0,Yes
1866-DIOQZ,0.3065367,Medium Risk,66.8,4689.15,No
8375-KVTHK,0.2332304,Low Risk,100.3,6754.35,No
2697-NQBPF,0.4457248,Medium Risk,105.35,3540.65,No
3709-OIJEA,0.33827332,Medium Risk,85.2,2184.6,No
7639-SUPCW,0.24163538,Low Risk,48.8,1054.6,Yes
1386-ZIKUV,0.26903242,Low Risk,18.95,130.55,No
0599-XNYDO,0.5340217,High Risk,69.8,1540.35,No
6377-WHAOX,0.4966083,Medium Risk,106.15,6411.25,No
6855-VLGOS,0.045874685,Low Risk,20.55,1432.55,No
8999-XXGNS,0.30235493,Medium Risk,105.75,7629.85,No
8746-OQQRW,0.4135222,Medium Risk,25.25,101.9,No
3181-MIZBN,0.39795062,Medium Risk,19.75,313.4,No
0471-ARVMX,0.24345782,Low Risk,104.85,6312.9,No
7766-CLTIC,0.24447727,Low Risk,60.95,629.55,No
5650-YLIBA,0.49551633,Medium Risk,81.15,2640.55,No
0825-CPPQH,0.040281463,Low Risk,19.1,1372.45,No
9084-OAYKL,0.038260497,Low Risk,20.8,1212.25,No
6122-LJADA,0.039394844,Low Risk,90.15,6237.05,No
2400-XIWIO,0.03387275,Low Risk,90.1,6310.9,No
7524-VRLPL,0.0669764,Low Risk,74.1,5031.0,No
1069-XAIEM,0.5547136,High Risk,85.05,85.05,Yes
7569-NMZYQ,0.02852706,Low Risk,118.75,8672.45,No
5201-USSQZ,0.27039534,Low Risk,85.9,2196.45,No
2105-PHWON,0.26422304,Low Risk,95.0,3008.15,No
1494-EJZDW,0.033392657,Low Risk,20.15,220.8,No
4884-TVUQF,0.057857845,Low Risk,101.3,5779.6,No
8003-EWNDZ,0.35428846,Medium Risk,21.2,222.65,No
1897-RCFUM,0.21736369,Low Risk,24.2,914.6,No
9256-JTBNZ,0.458789,Medium Risk,20.3,246.3,No
4658-HCOHW,0.34101415,Medium Risk,102.8,2110.15,Yes
2211-RMNHO,0.04133987,Low Risk,85.3,5560.0,No
2432-TFSMK,0.3289773,Medium Risk,89.6,1633.0,No
3440-JPSCL,0.3618943,Medium Risk,99.95,547.65,Yes
4929-ROART,0.25242049,Low Risk,56.25,969.85,No
1834-ABKHQ,0.13718718,Low Risk,50.95,2610.65,No
1741-WTPON,0.040616274,Low Risk,115.85,6567.9,No
3932-IJWDZ,0.4298702,Medium Risk,103.65,4747.85,No
1240-HCBOH,0.024343578,Low Risk,26.1,1759.55,No
3594-KADLU,0.28922635,Low Risk,35.1,101.1,No
8065-BVEPF,0.31575438,Medium Risk,99.1,6496.15,No
3796-ENZGF,0.0428028,Low Risk,67.25,4234.15,No
1734-ZMNTZ,0.031875294,Low Risk,25.0,300.7,No
2853-CWQFQ,0.33084863,Medium Risk,59.55,59.55,No
0813-TAXXS,0.084601335,Low Risk,77.8,4323.35,No
2519-TWKFS,0.28572327,Low Risk,55.1,1466.1,No
2889-FPWRM,0.3468919,Medium Risk,117.8,8684.8,Yes
0626-QXNGV,0.039366685,Low Risk,24.15,1776.45,No
6723-CEGQI,0.028341932,Low Risk,45.25,2933.95,No
6987-XQSJT,0.4754976,Medium Risk,79.5,4370.25,Yes
4732-RRJZC,0.3437812,Medium Risk,20.25,144.35,No
9499-XPZXM,0.10138319,Low Risk,64.75,4804.75,No
4338-EYCER,0.4192104,Medium Risk,54.6,1125.2,No
3007-FDPEA,0.36426872,Medium Risk,20.7,39.85,No
6350-XFYGW,0.493854,Medium Risk,94.75,422.4,No
4290-BSXUX,0.42286462,Medium Risk,79.65,251.75,Yes
8513-OLYGY,0.056479372,Low Risk,115.8,8332.15,No
0311-QYWSS,0.29000336,Low Risk,49.45,314.6,No
8705-DWKTI,0.34371528,Medium Risk,83.8,4331.4,No
8755-IWJHN,0.33588564,Medium Risk,95.35,6382.0,No
0325-XBFAC,0.493854,Medium Risk,94.7,740.3,Yes
4480-QQRHC,0.39774778,Medium Risk,74.05,600.15,No
0929-PECLO,0.34168804,Medium Risk,89.6,5538.8,No
3680-CTHUH,0.260625,Low Risk,116.6,7049.5,No
1202-KKGFU,0.28943372,Low Risk,54.2,690.5,No
6112-KTHFQ,0.26363635,Low Risk,19.3,279.3,No
1852-XEMDW,0.21060844,Low Risk,65.05,1427.55,No
2462-XIIJB,0.5033545,High Risk,92.5,452.7,Yes
4760-XOHVN,0.40633905,Medium Risk,19.45,19.45,Yes
1820-DJFPH,0.032308884,Low Risk,24.05,1709.15,No
9426-SXNHE,0.40874842,Medium Risk,18.75,53.15,No
9068-FHQHD,0.04428428,Low Risk,20.15,777.35,No
1269-FOYWN,0.24593948,Low Risk,20.0,860.85,No
9470-YFUYI,0.16982499,Low Risk,71.0,5012.1,No
7817-BOQPW,0.47620162,Medium Risk,75.55,166.3,Yes
7402-EYFXX,0.55917424,High Risk,93.6,2404.1,No
1853-UDXBW,0.5869429,High Risk,70.0,70.0,Yes
9895-VFOXH,0.4055572,Medium Risk,24.4,24.4,No
5458-CQJTA,0.056746077,Low Risk,74.8,4820.15,Yes
1230-QAJDW,0.32627878,Medium Risk,65.25,209.9,No
5701-ZIKJE,0.25145012,Low Risk,50.55,610.75,No
5219-YIPTK,0.4896229,Medium Risk,104.4,3409.6,Yes
5032-MIYKT,0.4976609,Medium Risk,70.7,70.7,No
7396-VJUZB,0.40127182,Medium Risk,45.25,155.35,No
9717-QEBGU,0.52692014,High Risk,70.3,144.0,No
5172-RKOCB,0.042530127,Low Risk,108.95,7875.0,No
6509-TSGWN,0.31562006,Medium Risk,26.45,911.6,No
3540-RZJYU,0.29159647,Low Risk,86.2,1270.2,Yes
3178-CIFOT,0.23202975,Low Risk,19.65,478.1,No
2091-MJTFX,0.30530375,Medium Risk,51.2,1561.5,Yes
4530-NDRKU,0.32375887,Medium Risk,19.05,761.85,No
5985-TBABQ,0.28016627,Low Risk,74.75,2282.95,No
9800-ONTFE,0.46587667,Medium Risk,75.8,1615.1,No
6743-HHQPF,0.35012275,Medium Risk,25.1,1097.15,No
8455-HIRAQ,0.3751486,Medium Risk,44.45,369.3,No
6616-AALSR,0.059217703,Low Risk,104.3,6725.3,No
0883-EIBTI,0.3742224,Medium Risk,19.5,31.55,Yes
9415-ZNBSX,0.03298981,Low Risk,89.0,6293.2,No
4018-KJYUY,0.32138026,Medium Risk,20.15,432.5,No
0722-TROQR,0.4810321,Medium Risk,74.9,321.75,Yes
7571-YXDAD,0.55882144,High Risk,74.9,147.15,Yes
3884-UEBXB,0.047625862,Low Risk,36.15,2434.45,No
8780-RSYYU,0.39356795,Medium Risk,19.2,532.1,No
5537-UXXVS,0.33047715,Medium Risk,19.25,375.25,No
1791-PQHBB,0.2945655,Low Risk,61.2,125.95,No
8701-DGLVH,0.03962657,Low Risk,20.45,1042.65,No
8741-LQOBK,0.23141614,Low Risk,35.05,1620.25,No
3393-FMZPV,0.49084008,Medium Risk,100.25,2387.75,Yes
8082-GHXOP,0.34585682,Medium Risk,44.0,659.35,No
6402-ZFPPI,0.24045855,Low Risk,102.8,2660.2,Yes
0980-FEXWF,0.1980872,Low Risk,50.35,1285.8,No
7486-KSRVI,0.51012313,High Risk,100.0,4211.55,Yes
3011-WQKSZ,0.33230835,Medium Risk,20.0,377.55,No
8443-WVPSS,0.3869761,Medium Risk,99.85,990.9,Yes
3006-XIMLN,0.5762156,High Risk,94.2,193.8,Yes
8218-FFJDS,0.029381074,Low Risk,86.4,6058.95,No
1986-PHGZF,0.27968958,Low Risk,58.4,964.9,No
9965-YOKZB,0.50893253,High Risk,83.85,790.15,Yes
0504-HHAPI,0.353548,Medium Risk,88.3,2467.75,Yes
9360-OMDZZ,0.5363309,High Risk,94.1,2322.85,No
6305-YLBMM,0.2199261,Low Risk,104.05,7262.0,Yes
0345-XMMUG,0.03530534,Low Risk,108.9,4854.3,No
8024-XNAFQ,0.03269029,Low Risk,107.4,7748.75,No
3647-GMGDH,0.4375986,Medium Risk,94.7,1914.9,Yes
2988-GBIVW,0.25045162,Low Risk,90.85,6470.1,No
2832-SCUCO,0.38203204,Medium Risk,19.9,57.4,No
7036-ZZKBD,0.18654871,Low Risk,66.4,2019.8,No
3791-LGQCY,0.36313656,Medium Risk,100.65,5688.05,Yes
0265-PSUAE,0.34453803,Medium Risk,100.7,1522.7,No
0463-TXOAK,0.065182604,Low Risk,25.6,1334.5,No
0594-UFTUL,0.30675247,Medium Risk,19.85,252.0,No
9509-MPYOD,0.23605548,Low Risk,20.75,700.45,No
9128-CPXKI,0.0546733,Low Risk,95.8,5655.45,No
0129-KPTWJ,0.41282868,Medium Risk,94.65,6747.35,No
8166-ZZTFS,0.058283765,Low Risk,80.55,5265.1,Yes
5855-EIBDE,0.030244354,Low Risk,106.65,5174.35,No
5365-LLFYV,0.3607219,Medium Risk,45.85,105.6,No
5956-YHHRX,0.52090293,High Risk,104.35,2271.85,No
6008-NAIXK,0.34622768,Medium Risk,55.45,2966.95,No
2956-GGUCQ,0.27343974,Low Risk,78.85,1772.25,Yes
1928-BXYIV,0.24262083,Low Risk,61.15,61.15,No
5760-FXFVO,0.25651687,Low Risk,78.95,494.95,No
6595-COKXZ,0.3977076,Medium Risk,44.45,44.45,Yes
0961-ZWLVI,0.20563577,Low Risk,109.2,5290.45,No
5181-OABFK,0.033398762,Low Risk,61.3,3346.8,No
4007-NHVHI,0.2509827,Low Risk,96.85,5219.65,No
7816-VGHTO,0.040024854,Low Risk,40.55,217.5,No
5871-DGTXZ,0.2276427,Low Risk,19.8,607.7,No
7550-WIQVA,0.26188326,Low Risk,108.25,5431.4,No
7544-ZVIKX,0.31696588,Medium Risk,105.05,6004.85,No
0016-QLJIS,0.022162512,Low Risk,90.45,5957.9,No
7508-DQAKK,0.029135732,Low Risk,86.4,5442.05,No
5176-OLSKT,0.050082706,Low Risk,66.9,4370.25,No
9356-AXGMP,0.3152261,Medium Risk,110.7,4428.6,No
3556-BVQGL,0.14565726,Low Risk,20.0,416.45,No
0362-ZBZWJ,0.50176305,High Risk,84.9,3067.2,Yes
8979-CAMGB,0.5586739,High Risk,102.1,6688.1,No
4211-MMAZN,0.4145267,Medium Risk,20.25,20.25,Yes
7581-EBBOU,0.19619407,Low Risk,70.15,4224.7,No
4274-OWWYO,0.5247412,High Risk,74.35,74.35,Yes
5073-RZGBK,0.18705246,Low Risk,80.05,4042.2,No
1541-ETJZO,0.3252031,Medium Risk,62.05,62.05,Yes
2192-CKRLV,0.04000966,Low Risk,49.2,3580.95,No
3154-HMWUU,0.042811904,Low Risk,20.5,1198.8,No
6119-SPUDB,0.052508246,Low Risk,38.25,1755.35,No
6522-OIQSX,0.072644524,Low Risk,54.95,3772.5,No
7813-ZGGAW,0.35146326,Medium Risk,96.6,2877.95,No
8748-HFWBO,0.1882355,Low Risk,19.9,357.7,No
1052-QJIBV,0.037361085,Low Risk,19.9,1397.3,No
1319-YLZJG,0.24391676,Low Risk,84.6,959.9,No
4106-HADHQ,0.30777913,Medium Risk,80.0,3182.95,Yes
0723-FDLAY,0.23652983,Low Risk,85.25,3704.15,No
3050-RLLXC,0.053056244,Low Risk,81.25,4620.4,No
9298-WGMRW,0.035319805,Low Risk,115.5,8312.75,No
2369-UAPKZ,0.5413395,High Risk,104.1,541.9,Yes
3088-LHEFH,0.27701458,Low Risk,79.0,929.3,No
2778-OCLGR,0.23504107,Low Risk,39.1,971.3,Yes
6583-KQJLK,0.46173105,Medium Risk,94.65,1285.05,No
8544-JNBOX,0.02793545,Low Risk,20.8,1521.2,No
6681-ZSEXG,0.088374786,Low Risk,59.5,3389.25,No
6139-ZZRBQ,0.04004798,Low Risk,20.05,1198.05,No
6116-RFVHN,0.46020412,Medium Risk,100.45,3414.65,No
0637-KVDLV,0.49273208,Medium Risk,76.5,162.45,Yes
8884-FEEWR,0.3234006,Medium Risk,20.6,754.0,No
3125-RAHBV,0.19893232,Low Risk,20.3,467.15,No
6633-MPWBS,0.2933875,Low Risk,49.2,216.9,Yes
0373-AIVNJ,0.29485592,Low Risk,39.55,373.0,No
8785-EPNCG,0.40300387,Medium Risk,23.15,245.2,Yes
1682-VCOIO,0.18421483,Low Risk,20.45,481.1,No
5729-KLZAR,0.52193886,High Risk,80.85,302.75,Yes
2072-ZVJJX,0.059172265,Low Risk,25.25,1728.2,No
8849-AYPTR,0.54246837,High Risk,91.25,2964.05,No
9518-IMLHK,0.17990312,Low Risk,72.45,2156.25,No
1582-RAFML,0.3697073,Medium Risk,60.1,60.1,Yes
3646-ITDGM,0.057824597,Low Risk,19.7,1051.9,No
8740-CRYFY,0.6095753,High Risk,78.95,78.95,Yes
3569-VLDHH,0.1582687,Low Risk,75.1,5013.0,No
8224-KDLKN,0.05968366,Low Risk,25.0,1738.9,No
7594-LZNWR,0.42326647,Medium Risk,69.15,2275.1,No
4001-TSBTV,0.564518,High Risk,91.55,5511.65,No
2962-XPMCQ,0.4260746,Medium Risk,45.15,98.5,Yes
8727-XDPUD,0.12921485,Low Risk,35.8,1316.9,No
1043-UXOVO,0.03535142,Low Risk,113.15,7993.3,No
1064-FBXNK,0.35159487,Medium Risk,19.85,19.85,No
3996-ZNWYK,0.04743491,Low Risk,19.8,1388.45,No
2878-DHMIN,0.40536457,Medium Risk,19.9,666.0,No
7762-ONLJY,0.35633883,Medium Risk,19.7,94.45,No
1678-FYZOW,0.51917195,High Risk,79.4,244.65,Yes
5795-BKOYE,0.15100715,Low Risk,59.1,4134.7,No
8627-EHGIP,0.35993016,Medium Risk,53.95,2375.4,Yes
7402-PWYJJ,0.20798899,Low Risk,91.15,4862.5,No
5480-TBGPH,0.35739112,Medium Risk,99.3,2431.35,Yes
0018-NYROU,0.51523286,High Risk,68.95,351.5,No
7501-VTYLJ,0.3478902,Medium Risk,51.55,106.2,No
7608-RGIRO,0.033900734,Low Risk,24.4,1413.0,No
0480-BIXDE,0.4554119,Medium Risk,96.8,1743.05,No
5895-QSXOD,0.5043321,High Risk,70.05,657.5,No
9814-AOUDH,0.05685388,Low Risk,19.5,1050.5,No
6175-IRFIT,0.48068064,Medium Risk,78.75,426.35,No
8760-ZRHKE,0.1622308,Low Risk,69.2,4982.5,No
1622-HSHSF,0.3900282,Medium Risk,19.55,19.55,No
8854-CCVSQ,0.44040346,Medium Risk,80.65,1451.9,Yes
6749-UTDVX,0.13100351,Low Risk,103.65,7634.8,No
5542-DHSXL,0.21575812,Low Risk,54.7,235.05,No
9102-OXKFY,0.09167863,Low Risk,54.15,3116.15,No
0511-JTEOY,0.45022663,Medium Risk,71.1,71.1,Yes
5216-WASFJ,0.45832887,Medium Risk,84.85,2633.4,No
7808-DVWEP,0.39228734,Medium Risk,20.0,49.65,No
7067-KSAZT,0.2497153,Low Risk,106.25,6979.8,Yes
2284-VFLKH,0.2637213,Low Risk,99.25,4920.8,No
0366-NQSHS,0.3481582,Medium Risk,19.35,46.35,No
6532-YLWSI,0.27215162,Low Risk,20.8,1021.8,Yes
3807-BPOMJ,0.18719417,Low Risk,94.75,5276.1,No
3892-NXAZG,0.03765851,Low Risk,114.05,8289.2,No
4948-WBBKL,0.3958504,Medium Risk,74.9,2659.45,No
4182-BGSIQ,0.3598831,Medium Risk,19.8,196.75,No
9300-AGZNL,0.6497112,High Risk,94.0,94.0,Yes
0988-AADSA,0.040299594,Low Risk,80.85,5824.75,No
9972-NKTFD,0.2001099,Low Risk,54.65,1517.5,No
3717-LNXKW,0.29187882,Low Risk,91.7,3479.05,No
5734-EJKXG,0.22989461,Low Risk,118.6,7365.7,No
2207-RYYRL,0.04743178,Low Risk,24.55,1331.05,No
6729-FZWSY,0.17927705,Low Risk,19.45,1195.95,No
9695-IDRZR,0.02939959,Low Risk,116.15,3946.9,No
8144-DGHXP,0.03901027,Low Risk,80.6,4299.95,No
7814-LEEVE,0.41916615,Medium Risk,20.3,20.3,No
1112-CUNAO,0.41142845,Medium Risk,89.85,1424.95,Yes
5175-AOBHI,0.3607219,Medium Risk,46.0,193.6,Yes
5174-RNGBH,0.35895628,Medium Risk,66.25,620.55,Yes
8631-WUXGY,0.46333066,Medium Risk,99.8,4391.25,No
7270-BDIOA,0.3691745,Medium Risk,90.0,1993.8,Yes
9565-JSNFM,0.29158136,Low Risk,70.45,2597.6,Yes
5906-DVAPM,0.23448938,Low Risk,75.0,4213.9,No
6654-QGBZZ,0.40633905,Medium Risk,19.9,19.9,No
8348-JLBUG,0.23199418,Low Risk,80.3,5017.7,No
0607-DAAHE,0.056802273,Low Risk,19.75,1052.35,Yes
5641-DMBFJ,0.045324482,Low Risk,84.3,4916.4,No
9200-NLNPD,0.3041152,Medium Risk,54.05,2959.8,No
2664-XJZNO,0.057983626,Low Risk,104.9,7559.55,No
9732-KPKBW,0.3267004,Medium Risk,53.95,53.95,Yes
3339-EAQNV,0.3251279,Medium Risk,97.25,7133.1,No
0921-OHLVP,0.53875697,High Risk,83.05,1799.3,No
3389-YGYAI,0.48148495,Medium Risk,105.5,829.55,Yes
9560-ARGQJ,0.5240022,High Risk,81.0,1312.15,Yes
8350-NYMVI,0.28538382,Low Risk,41.1,1597.05,No
1600-DILPE,0.37495077,Medium Risk,45.0,524.35,No
0536-ESJEP,0.070377626,Low Risk,74.55,4191.45,No
4654-GGUII,0.10338632,Low Risk,40.2,711.95,No
6478-HRRCZ,0.15608098,Low Risk,70.5,2201.75,No
8510-BBWMU,0.18526241,Low Risk,19.75,806.95,No
6857-TKDJV,0.05617598,Low Risk,24.65,1620.45,No
2360-RDGRO,0.3730681,Medium Risk,104.25,6812.95,No
0584-BJQGZ,0.27638745,Low Risk,78.35,1837.9,No
5134-IKDAY,0.5495367,High Risk,69.8,69.8,Yes
1360-XFJMR,0.2969756,Low Risk,109.7,7344.45,No
3070-DVEYC,0.49777263,Medium Risk,73.75,545.15,Yes
5730-RIITO,0.22508581,Low Risk,33.45,1500.25,No
9058-MJLZC,0.27298522,Low Risk,94.6,2283.15,No
5707-ORNDZ,0.26041013,Low Risk,54.55,494.05,Yes
0902-XKXPN,0.051873565,Low Risk,20.2,1376.5,No
5177-RVZNU,0.2537134,Low Risk,20.3,755.4,No
0056-EPFBG,0.04949897,Low Risk,39.4,825.4,No
8993-IZEUX,0.52995443,High Risk,69.15,488.65,No
8696-JKZNU,0.38080925,Medium Risk,76.25,2841.55,Yes
5380-AFSSK,0.53102314,High Risk,93.9,486.85,Yes
8190-ZTQFB,0.5992356,High Risk,51.35,2075.1,No
0931-MHTEM,0.17574097,Low Risk,100.05,5299.65,No
2055-PDADH,0.5103967,High Risk,70.4,204.7,Yes
7515-LODFU,0.054342233,Low Risk,20.3,1356.3,No
0440-UEDAI,0.1887552,Low Risk,94.45,5042.75,No
1337-BOZWO,0.3766805,Medium Risk,46.4,812.4,No
0868-VJRDR,0.03428149,Low Risk,104.05,6605.55,No
8714-EUHJO,0.6037032,High Risk,91.15,2995.45,Yes
6344-SFJVH,0.40967536,Medium Risk,24.9,505.95,No
3950-VPYJB,0.25780022,Low Risk,59.6,3509.4,No
8041-TMEID,0.08022484,Low Risk,108.5,6991.9,No
7321-ZNSLA,0.052481756,Low Risk,40.55,590.35,No
6941-KXRRV,0.18803366,Low Risk,58.95,2789.7,No
3721-CNEYS,0.5103967,High Risk,70.95,137.95,Yes
8727-JQFHV,0.0454282,Low Risk,20.75,1123.15,No
9475-NNDGC,0.2734639,Low Risk,113.15,7953.25,No
1355-KUSBG,0.41162342,Medium Risk,48.8,349.8,No
3688-FTHLT,0.31189528,Medium Risk,63.05,1067.05,No
0899-LIIBW,0.5927965,High Risk,100.85,3527.3,No
2568-OIADY,0.46444753,Medium Risk,99.5,3762.0,Yes
1384-RCUXW,0.4106466,Medium Risk,80.55,1248.9,No
5825-XJOCM,0.14530389,Low Risk,64.4,3035.35,No
6848-YLDFR,0.23898765,Low Risk,75.2,4300.8,No
8125-QPFJD,0.045759052,Low Risk,84.9,6065.3,No
2320-YKQBO,0.39063033,Medium Risk,19.3,144.95,No
1193-RTSLK,0.20077735,Low Risk,83.9,3233.6,Yes
2302-ANTDP,0.32314363,Medium Risk,117.45,5438.9,Yes
5923-GXUOC,0.26379082,Low Risk,104.4,1081.45,Yes
4973-RLZVI,0.21198976,Low Risk,74.65,2308.6,No
7869-ZYDST,0.25850362,Low Risk,59.05,1882.8,No
4501-UYKBC,0.25090572,Low Risk,69.1,3255.35,No
1215-EXRMO,0.063159935,Low Risk,20.55,1067.65,No
2305-MRGLV,0.29095852,Low Risk,76.55,2065.4,No
8404-VIOMB,0.026610011,Low Risk,62.5,4136.4,No
5233-GEEAX,0.41772965,Medium Risk,29.4,221.9,Yes
2359-KLTEK,0.36062294,Medium Risk,94.9,3848.0,No
5304-EFJLP,0.05798662,Low Risk,111.65,8022.85,No
2673-ZALNP,0.43853614,Medium Risk,19.9,173.15,No
9184-GALIL,0.29562527,Low Risk,20.45,781.25,No
4393-RYCRE,0.2685062,Low Risk,106.05,4510.8,No
9746-MDMBK,0.21425511,Low Risk,113.45,5317.8,No
3162-ZJZFU,0.35709888,Medium Risk,92.55,4779.45,No
8404-GFGCZ,0.41698375,Medium Risk,65.6,250.1,No
8875-AKBYH,0.5067169,High Risk,84.35,1745.2,No
4432-ADRLB,0.40127182,Medium Risk,44.65,74.9,Yes
0533-UCAAU,0.23934886,Low Risk,71.1,4140.1,No
1394-SUIUH,0.23387995,Low Risk,85.15,3670.5,No
3521-MNKLV,0.29775324,Low Risk,49.7,1167.8,No
2533-TIBIX,0.33952639,Medium Risk,30.2,469.65,No
8993-PHFWD,0.48296002,Medium Risk,25.25,58.9,Yes
1565-RHDJD,0.49509823,Medium Risk,84.05,333.55,Yes
7137-RYLPP,0.5394184,High Risk,85.7,3171.15,Yes
3765-JXVKY,0.4803146,Medium Risk,74.7,74.7,Yes
5092-STPKP,0.24457085,Low Risk,56.35,1381.2,No
7330-WZLNC,0.46466452,Medium Risk,90.8,455.5,Yes
0114-PEGZZ,0.51856595,High Risk,107.55,3645.5,No
3359-DSRKA,0.024402643,Low Risk,19.85,1158.85,No
8639-NHQEI,0.03230082,Low Risk,95.9,6954.15,No
7161-DFHUF,0.040728513,Low Risk,23.85,1672.1,No
