customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_charges_per_tenure,charge_difference,total_services,has_online_services,has_streaming,contract_score,payment_risk_score,customer_value_score,loyalty_score
4295-YURET,Female,1,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72.6,4084.35,No,49-60,71.65526315789474,-0.9447368421052573,5,1,1,2,0,39.98,0.9111111111111112
3426-NIYYL,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.55,765.5,Yes,13-24,47.84375,-3.706249999999997,2,0,0,0,3,20.364999999999995,0.08333333333333334
8225-BTJAU,Male,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,793.55,Yes,0-12,72.14090909090909,-7.109090909090909,2,0,1,0,3,27.174999999999997,0.05555555555555556
4635-EJYPD,Male,0,Yes,Yes,32,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,18.95,613.95,No,25-48,18.604545454545455,-0.3454545454545439,1,0,0,2,1,15.885,0.6777777777777778
1866-ZSLJM,Male,0,No,No,21,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Credit card (automatic),20.5,402.85,No,13-24,18.311363636363637,-2.1886363636363626,1,0,0,0,0,12.649999999999999,0.4166666666666667
4636-TVXVG,Male,0,Yes,Yes,62,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Bank transfer (automatic),19.95,1244.8,No,61-72,19.75873015873016,-0.1912698412698397,1,0,0,1,0,24.984999999999996,0.7944444444444445
4236-UJPWO,Female,0,No,No,2,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.5,46.4,No,0-12,15.466666666666667,-9.033333333333333,0,0,0,0,3,7.949999999999999,0.011111111111111112
9392-XBGTD,Male,0,No,Yes,27,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,20.6,581.85,No,25-48,20.780357142857145,0.18035714285714377,1,0,0,2,1,14.88,0.65
3387-VATUS,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.85,462.8,Yes,0-12,77.13333333333334,-17.716666666666654,4,0,1,0,0,30.755,0.3277777777777778
6402-SSEJG,Female,0,No,No,25,No,No_phone_service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,61.05,1540.2,No,25-48,59.23846153846154,-1.8115384615384542,5,1,1,1,3,27.014999999999997,0.28888888888888886
1143-NMNQJ,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.7,169.8,Yes,0-12,56.6,-29.1,3,0,1,0,3,26.910000000000004,0.011111111111111112
1169-SAOCL,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.65,5168.1,No,49-60,103.36200000000001,-3.2879999999999967,6,1,1,1,0,48.095000000000006,0.7222222222222223
1110-KYLGQ,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6780.1,No,61-72,105.9390625,-2.3109374999999943,7,1,1,0,0,52.775,0.65
9929-PLVPA,Female,0,No,Yes,4,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Credit card (automatic),20.4,94.5,No,0-12,18.9,-1.5,1,0,0,0,0,7.52,0.3222222222222222
3518-PZXZQ,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.3,55.3,No,0-12,27.65,-27.65,2,0,1,0,1,17.29,0.20555555555555557
2371-JUNGC,Male,0,No,No,11,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,20.25,208.0,No,0-12,17.333333333333332,-2.916666666666668,1,0,0,0,1,9.575,0.2611111111111111
7693-QPEFS,Male,1,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.95,3829.75,No,49-60,72.25943396226415,-0.6905660377358487,2,0,0,0,0,37.885,0.5888888888888889
0924-BJCRC,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.45,5294.6,No,49-60,86.79672131147541,-2.653278688524594,4,1,1,0,3,45.635,0.33333333333333337
5074-FBGHB,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.65,6889.8,No,61-72,105.99692307692308,1.3469230769230762,6,1,1,1,0,51.995000000000005,0.8055555555555556
2351-BKRZW,Female,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.2,3254.35,No,25-48,73.96249999999999,-1.2375000000000114,5,1,1,2,0,36.86,0.8388888888888888
4455-BFSPD,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.15,6383.9,No,61-72,102.96612903225805,1.816129032258047,5,1,1,1,0,49.845,0.788888888888889
0415-MOSGF,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,44.4,Yes,0-12,22.2,-22.2,1,0,0,0,1,13.819999999999999,0.20555555555555557
1724-BQUHA,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,477.7,Yes,0-12,79.61666666666666,-9.88333333333334,3,0,1,0,3,28.95,0.02777777777777778
3948-KXDUF,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.75,4447.55,No,61-72,66.3813432835821,-2.3686567164179024,6,1,0,2,0,42.025,0.9666666666666668
2323-ARSVR,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.05,7321.05,No,61-72,107.66250000000001,-3.3874999999999886,7,1,1,2,3,55.21499999999999,0.6722222222222223
0815-MFZGM,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.0,4135.0,No,25-48,96.16279069767442,-2.8372093023255758,5,1,1,2,0,43.699999999999996,0.8333333333333333
4826-XTSOH,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.05,86.05,Yes,0-12,43.025,-43.025,3,0,1,0,3,26.715,0.005555555555555556
5480-XTFFL,Female,0,Yes,Yes,31,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,21.0,697.7,No,25-48,21.803125,0.8031250000000014,1,0,0,2,1,16.199999999999996,0.6722222222222223
8295-FHIVV,Male,0,No,No,7,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed check,19.4,168.65,No,0-12,21.08125,1.6812500000000021,1,0,0,0,1,8.12,0.2388888888888889
2495-INZWQ,Male,0,No,No,4,No,No_phone_service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.55,174.3,Yes,0-12,34.86,-9.689999999999998,2,0,1,0,3,14.964999999999998,0.022222222222222223
9086-YJYXS,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.2,2753.8,No,25-48,78.68,1.480000000000004,5,1,1,1,0,34.56,0.6388888888888888
1179-INLAT,Male,0,No,No,3,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,Yes,Mailed check,19.45,69.25,No,0-12,17.3125,-2.1374999999999993,1,0,0,1,1,7.135,0.3666666666666667
7909-FIOIY,Female,0,Yes,Yes,19,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.85,434.8,No,13-24,21.740000000000002,-3.1099999999999994,0,0,0,0,1,13.155000000000001,0.3055555555555556
4139-SUGLD,Male,0,Yes,Yes,31,No,No_phone_service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),35.4,1077.5,Yes,25-48,33.671875,-1.7281249999999986,2,1,0,0,0,20.319999999999997,0.4722222222222222
6857-VWJDT,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.65,95.65,Yes,0-12,47.825,-47.825,4,0,1,0,1,29.795,0.20555555555555557
6351-SCJKT,Male,0,No,No,3,No,No_phone_service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,41.35,107.25,No,0-12,26.8125,-14.537500000000001,3,1,0,0,1,13.905,0.21666666666666667
5468-BPMMO,Male,0,Yes,No,46,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Electronic check,19.6,851.2,No,25-48,18.11063829787234,-1.4893617021276597,1,0,0,0,3,19.88,0.25555555555555554
5624-BQSSA,Female,0,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,20.95,20.95,Yes,0-12,10.475,-10.475,1,0,0,0,1,6.784999999999999,0.20555555555555557
0197-PNKNK,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,No,61-72,83.55142857142857,-0.8985714285714295,4,1,0,1,0,47.035,0.8333333333333333
2439-QKJUL,Male,0,No,No,5,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,20.25,109.8,No,0-12,18.3,-1.9499999999999993,1,0,0,0,1,7.775,0.2277777777777778
1194-SPVSP,Male,0,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Bank transfer (automatic),19.65,19.65,No,0-12,9.825,-9.825,1,0,0,0,0,6.395,0.3055555555555555
9534-NSXEM,Male,0,No,No,26,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,Yes,Credit card (automatic),20.65,595.5,No,25-48,22.055555555555557,1.4055555555555586,1,0,0,1,0,14.394999999999998,0.5944444444444444
2408-WITXK,Female,1,No,No,10,No,No_phone_service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,329.8,Yes,0-12,29.981818181818184,-4.718181818181819,1,0,1,0,3,13.61,0.05555555555555556
8929-KSWIH,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.3,2513.5,No,25-48,96.67307692307692,-2.6269230769230774,5,1,1,2,0,38.69,0.7388888888888889
2250-IVBWA,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05,5135.35,No,61-72,79.00538461538463,-2.044615384615369,3,1,0,0,3,44.115,0.35555555555555557
1810-MVMAI,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.6,2000.2,No,25-48,64.5225806451613,-3.077419354838696,6,1,0,0,3,30.479999999999997,0.16666666666666669
9506-UXUSK,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,931.75,No,13-24,66.55357142857143,-3.596428571428575,1,0,0,0,3,25.145,0.07222222222222223
1229-RCALF,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.0,7396.15,No,61-72,113.78692307692307,-1.213076923076926,8,1,1,1,3,55.50000000000001,0.5055555555555555
3572-UOLYZ,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3958.85,No,25-48,84.23085106382979,-0.5691489361702082,4,1,0,0,0,40.03999999999999,0.5555555555555556
1429-UYJSV,Female,0,No,No,12,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Mailed check,19.7,260.9,No,0-12,20.069230769230767,0.3692307692307679,1,0,0,1,1,9.909999999999997,0.4166666666666667
5577-OTWWW,Female,0,No,No,15,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Bank transfer (automatic),19.75,297.3,Yes,13-24,18.58125,-1.1687499999999993,1,0,0,0,0,10.625,0.3833333333333333
6100-QQHEB,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1515.1,Yes,13-24,84.17222222222222,-8.37777777777778,4,0,1,0,3,33.66499999999999,0.09444444444444444
6366-XIVKZ,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.15,816.8,No,13-24,58.34285714285714,-4.807142857142857,4,1,1,0,1,23.645,0.27222222222222225
3470-OBUET,Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),74.0,4868.4,No,61-72,71.59411764705882,-2.405882352941177,6,1,1,2,0,43.9,0.9722222222222223
2770-NSVDG,Male,0,Yes,No,24,No,No_phone_service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.1,688.0,No,13-24,27.52,-1.5800000000000018,1,1,0,0,3,16.13,0.13333333333333333
9375-MHRRS,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,288.35,No,0-12,41.19285714285714,-8.857142857142854,2,1,0,0,1,17.214999999999996,0.23333333333333334
2634-HCZGT,Male,1,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,60.05,3229.65,Yes,49-60,59.80833333333334,-0.24166666666666003,4,1,0,1,3,34.91499999999999,0.4444444444444444
7503-QQRVF,Male,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,1178.25,Yes,13-24,69.30882352941177,-4.991176470588229,2,1,0,0,0,27.49,0.3888888888888889
4860-YZGZM,Male,0,No,No,10,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Electronic check,20.0,185.4,No,0-12,16.854545454545455,-3.1454545454545446,1,0,0,0,3,9.2,0.05555555555555556
6599-GZWCM,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.65,966.25,No,13-24,69.01785714285714,-5.632142857142867,2,1,0,1,1,26.894999999999996,0.4222222222222222
2691-NZETQ,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,758.6,Yes,0-12,75.86,-9.489999999999995,3,0,1,0,3,28.904999999999998,0.05
4404-HIBDJ,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,74.3,1863.8,Yes,25-48,71.68461538461538,-2.615384615384613,6,1,1,1,1,31.189999999999998,0.4888888888888889
5533-NHFRF,Male,1,No,No,7,No,No_phone_service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.4,265.8,No,0-12,33.225,-11.174999999999997,3,1,1,0,3,16.02,0.03888888888888889
7037-MTYVW,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.4,3297.0,No,25-48,84.53846153846153,-0.8615384615384727,7,1,1,2,0,38.82,0.8111111111111111
4760-THGOT,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,No,25-48,93.34772727272728,-0.752272727272711,5,1,1,0,3,42.129999999999995,0.2388888888888889
7295-JOMMD,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,396.3,Yes,0-12,79.26,-18.83999999999999,5,1,1,0,0,31.629999999999995,0.3222222222222222
4016-BJKTZ,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.9,2809.05,No,25-48,108.04038461538462,-0.8596153846153811,7,1,1,2,3,41.97,0.4388888888888889
6584-VQMYT,Male,0,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.2,1567.55,No,25-48,55.98392857142857,-0.21607142857143202,3,1,0,1,1,25.76,0.5
9838-BFCQT,Male,0,Yes,Yes,72,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,26.1,1851.45,No,61-72,25.362328767123287,-0.7376712328767141,2,0,0,2,1,30.229999999999997,0.8999999999999999
2790-XUYMV,Male,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),85.45,6028.95,No,61-72,83.73541666666667,-1.7145833333333371,4,1,0,1,0,47.935,0.8444444444444446
0581-MDMPW,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.95,2072.75,No,13-24,82.91,-6.040000000000006,4,1,1,0,0,34.684999999999995,0.43333333333333335
5013-SBUIH,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,109.65,5551.15,Yes,49-60,108.84607843137255,-0.8039215686274588,7,1,1,2,3,49.695,0.5777777777777777
1023-BQXZE,Male,0,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.35,4317.35,No,49-60,74.43706896551724,0.08706896551724697,5,1,1,2,0,40.80499999999999,0.9166666666666667
9163-GHAYE,Female,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.85,736.8,No,13-24,46.05,-2.8000000000000043,2,1,0,0,3,19.555,0.08333333333333334
3904-UKFRE,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.1,336.15,No,0-12,67.22999999999999,-12.870000000000005,3,1,0,0,3,25.83,0.022222222222222223
5353-WILCI,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.05,1522.65,No,25-48,52.505172413793105,-3.5448275862068925,3,1,0,0,3,25.814999999999998,0.15555555555555556
0709-TVGUR,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,622.9,Yes,0-12,62.29,-12.259999999999998,2,0,0,0,3,25.464999999999996,0.05
0058-EVZWM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,4959.6,No,49-60,88.56428571428572,-1.2357142857142804,4,1,1,0,0,44.239999999999995,0.6055555555555556
6023-YEBUP,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.95,329.95,Yes,0-12,82.4875,-18.462500000000006,5,1,1,0,3,32.185,0.016666666666666666
7209-JCUDS,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.9,1048.85,Yes,0-12,95.35,0.44999999999998863,4,1,1,0,3,32.27,0.05555555555555556
7009-PCARS,Male,0,No,Yes,55,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Bank transfer (automatic),19.1,1001.5,No,49-60,17.883928571428573,-1.2160714285714285,1,0,0,1,0,22.63,0.7555555555555555
0519-DRGTI,Female,0,Yes,Yes,20,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,20.35,442.6,No,13-24,21.076190476190476,0.7261904761904745,1,0,0,0,1,12.305,0.3111111111111111
1017-FBQMM,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.05,6703.5,No,61-72,106.4047619047619,0.35476190476190084,6,1,1,1,0,51.815,0.7944444444444445
3001-CBHLQ,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.9,3351.55,Yes,25-48,101.56212121212121,-3.337878787878793,6,1,1,0,3,42.27,0.17777777777777778
1985-MBRYP,Female,0,No,No,43,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,Yes,Bank transfer (automatic),19.65,779.25,No,25-48,17.710227272727273,-1.9397727272727252,1,0,0,2,0,19.395,0.8388888888888888
6158-DWPZT,Male,0,Yes,No,9,No,No_phone_service,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.1,259.8,Yes,0-12,25.98,1.879999999999999,0,0,0,1,0,10.129999999999999,0.5
9372-TXXPS,Female,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.85,3483.45,No,49-60,57.10573770491803,-2.744262295081974,4,1,0,2,0,37.154999999999994,0.9333333333333333
3259-QMXUN,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.1,4890.5,No,49-60,82.88983050847457,-3.21016949152542,7,1,1,2,3,45.029999999999994,0.6222222222222222
1015-JPFYW,Male,0,No,Yes,7,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Mailed check,19.45,136.75,No,0-12,17.09375,-2.3562499999999993,1,0,0,1,1,8.334999999999999,0.3888888888888889
6645-MXQJT,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.1,184.15,No,0-12,61.38333333333333,-35.71666666666666,4,1,1,0,3,30.529999999999998,0.011111111111111112
4360-QRAVE,Male,1,No,No,37,No,No_phone_service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.65,1315.0,No,25-48,34.60526315789474,-2.0447368421052587,2,1,0,0,3,22.494999999999997,0.20555555555555555
8433-WPJTV,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9,6767.1,No,61-72,102.53181818181818,-1.3681818181818244,6,1,1,1,0,52.07000000000001,0.8111111111111111
5804-JMYIO,Female,0,Yes,Yes,39,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,19.75,757.95,No,25-48,18.94875,-0.8012499999999996,1,0,0,2,1,18.224999999999998,0.7166666666666666
3763-GCZHZ,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.05,6890.0,Yes,61-72,102.83582089552239,-1.2141791044776085,6,1,1,1,3,52.415000000000006,0.5166666666666667
6484-LATFU,Male,0,No,No,68,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,24.55,1657.4,No,61-72,24.020289855072466,-0.5297101449275345,2,0,0,2,1,28.564999999999998,0.8777777777777778
7599-NTMDP,Female,0,Yes,Yes,62,No,No_phone_service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.7,3008.55,No,61-72,47.75476190476191,-0.9452380952380963,4,1,1,2,0,34.40999999999999,0.9444444444444444
0772-GYEQQ,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.35,262.05,Yes,0-12,65.5125,-22.83749999999999,4,1,1,0,1,28.205,0.21666666666666667
0536-ACXIP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.55,8165.1,No,61-72,111.85068493150685,2.3006849315068507,7,1,1,2,3,56.264999999999986,0.7
0936-NQLJU,Female,0,Yes,No,41,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Credit card (automatic),20.65,875.55,No,25-48,20.84642857142857,0.19642857142857295,1,0,0,2,0,19.094999999999995,0.8277777777777777
4831-EOBFE,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.65,2649.15,Yes,25-48,88.305,-6.344999999999999,4,1,1,0,0,37.894999999999996,0.46111111111111114
